;Unnamed: 0;data dostawy;indeks;kurs (PLN/MWh lub PLN/toe);wolumen (MWh lub toe);ukey
5436;5436;2016-12-21;TGEkgmTP16;118.49;41665.53;2016-12-21/TGEkgmTP16
5437;5437;2016-12-21;TGEkmetTP16;-;-;2016-12-21/TGEkmetTP16
5438;5438;2016-12-21;TGEozeTP;-;-;2016-12-21/TGEozeTP
5439;5439;2016-12-21;TGEozeaTP;74.39;107457.98;2016-12-21/TGEozeaTP
5440;5440;2016-12-21;TGEozebioTP;280.00;475.92;2016-12-21/TGEozebioTP
5441;5441;2016-12-28;TGEbgTP;-;-;2016-12-28/TGEbgTP
5442;5442;2016-12-28;TGEefTP;-;-;2016-12-28/TGEefTP
5443;5443;2016-12-28;TGEkecTP16;10.55;412518.46;2016-12-28/TGEkecTP16
5444;5444;2016-12-28;TGEkgmTP16;121.69;49197.23;2016-12-28/TGEkgmTP16
5445;5445;2016-12-28;TGEkmetTP16;-;-;2016-12-28/TGEkmetTP16
5446;5446;2016-12-28;TGEozeTP;-;-;2016-12-28/TGEozeTP
5447;5447;2016-12-28;TGEozeaTP;119.20;102515.84;2016-12-28/TGEozeaTP
5448;5448;2016-12-28;TGEozebioTP;270.97;1780.32;2016-12-28/TGEozebioTP
5449;5449;2017-01-02;TGEbgTP;-;-;2017-01-02/TGEbgTP
5450;5450;2017-01-02;TGEefTP;-;-;2017-01-02/TGEefTP
5451;5451;2017-01-02;TGEkecTP16;-;-;2017-01-02/TGEkecTP16
5452;5452;2017-01-02;TGEkecTP17;-;-;2017-01-02/TGEkecTP17
5453;5453;2017-01-02;TGEkgmTP16;109.96;1224.99;2017-01-02/TGEkgmTP16
5454;5454;2017-01-02;TGEkgmTP17;-;-;2017-01-02/TGEkgmTP17
5455;5455;2017-01-02;TGEkmetTP16;-;-;2017-01-02/TGEkmetTP16
5456;5456;2017-01-02;TGEkmetTP17;-;-;2017-01-02/TGEkmetTP17
5457;5457;2017-01-02;TGEozeTP;-;-;2017-01-02/TGEozeTP
5458;5458;2017-01-02;TGEozeaTP;165.41;78074.39;2017-01-02/TGEozeaTP
5459;5459;2017-01-02;TGEozebioTP;285.00;1211.48;2017-01-02/TGEozebioTP
5460;5460;2017-01-04;TGEbgTP;-;-;2017-01-04/TGEbgTP
5461;5461;2017-01-04;TGEefTP;-;-;2017-01-04/TGEefTP
5462;5462;2017-01-04;TGEkecTP16;10.73;2540.56;2017-01-04/TGEkecTP16
5463;5463;2017-01-04;TGEkecTP17;-;-;2017-01-04/TGEkecTP17
5464;5464;2017-01-04;TGEkgmTP16;120.67;12157.49;2017-01-04/TGEkgmTP16
5465;5465;2017-01-04;TGEkgmTP17;-;-;2017-01-04/TGEkgmTP17
5466;5466;2017-01-04;TGEkmetTP16;-;-;2017-01-04/TGEkmetTP16
5467;5467;2017-01-04;TGEkmetTP17;-;-;2017-01-04/TGEkmetTP17
5468;5468;2017-01-04;TGEozeTP;-;-;2017-01-04/TGEozeTP
5469;5469;2017-01-04;TGEozeaTP;186.04;49695.85;2017-01-04/TGEozeaTP
5470;5470;2017-01-04;TGEozebioTP;285.33;1624.44;2017-01-04/TGEozebioTP
5471;5471;2017-01-09;TGEbgTP;-;-;2017-01-09/TGEbgTP
5472;5472;2017-01-09;TGEefTP;-;-;2017-01-09/TGEefTP
5473;5473;2017-01-09;TGEkecTP16;10.73;4297.29;2017-01-09/TGEkecTP16
5474;5474;2017-01-09;TGEkecTP17;-;-;2017-01-09/TGEkecTP17
5475;5475;2017-01-09;TGEkgmTP16;122.81;78203.67;2017-01-09/TGEkgmTP16
5476;5476;2017-01-09;TGEkgmTP17;-;-;2017-01-09/TGEkgmTP17
5477;5477;2017-01-09;TGEkmetTP16;-;-;2017-01-09/TGEkmetTP16
5478;5478;2017-01-09;TGEkmetTP17;-;-;2017-01-09/TGEkmetTP17
5479;5479;2017-01-09;TGEozeTP;-;-;2017-01-09/TGEozeTP
5480;5480;2017-01-09;TGEozeaTP;139.65;173081.42;2017-01-09/TGEozeaTP
5481;5481;2017-01-09;TGEozebioTP;-;-;2017-01-09/TGEozebioTP
5482;5482;2017-01-11;TGEbgTP;-;-;2017-01-11/TGEbgTP
5483;5483;2017-01-11;TGEefTP;-;-;2017-01-11/TGEefTP
5484;5484;2017-01-11;TGEkecTP16;10.73;10223.92;2017-01-11/TGEkecTP16
5485;5485;2017-01-11;TGEkecTP17;-;-;2017-01-11/TGEkecTP17
5486;5486;2017-01-11;TGEkgmTP16;122.46;69418.82;2017-01-11/TGEkgmTP16
5487;5487;2017-01-11;TGEkgmTP17;-;-;2017-01-11/TGEkgmTP17
5488;5488;2017-01-11;TGEkmetTP16;-;-;2017-01-11/TGEkmetTP16
5489;5489;2017-01-11;TGEkmetTP17;-;-;2017-01-11/TGEkmetTP17
5490;5490;2017-01-11;TGEozeTP;-;-;2017-01-11/TGEozeTP
5491;5491;2017-01-11;TGEozeaTP;127.06;134623.22;2017-01-11/TGEozeaTP
5492;5492;2017-01-11;TGEozebioTP;298.19;1559.97;2017-01-11/TGEozebioTP
5493;5493;2017-01-16;TGEbgTP;-;-;2017-01-16/TGEbgTP
5494;5494;2017-01-16;TGEefTP;-;-;2017-01-16/TGEefTP
5495;5495;2017-01-16;TGEkecTP16;-;-;2017-01-16/TGEkecTP16
5496;5496;2017-01-16;TGEkecTP17;-;-;2017-01-16/TGEkecTP17
5497;5497;2017-01-16;TGEkgmTP16;122.44;66152.69;2017-01-16/TGEkgmTP16
5498;5498;2017-01-16;TGEkgmTP17;-;-;2017-01-16/TGEkgmTP17
5499;5499;2017-01-16;TGEkmetTP16;-;-;2017-01-16/TGEkmetTP16
5500;5500;2017-01-16;TGEkmetTP17;-;-;2017-01-16/TGEkmetTP17
5501;5501;2017-01-16;TGEozeTP;-;-;2017-01-16/TGEozeTP
5502;5502;2017-01-16;TGEozeaTP;100.84;126246.24;2017-01-16/TGEozeaTP
5503;5503;2017-01-16;TGEozebioTP;280.00;1013.75;2017-01-16/TGEozebioTP
5504;5504;2017-01-18;TGEbgTP;-;-;2017-01-18/TGEbgTP
5505;5505;2017-01-18;TGEefTP;-;-;2017-01-18/TGEefTP
5506;5506;2017-01-18;TGEkecTP16;-;-;2017-01-18/TGEkecTP16
5507;5507;2017-01-18;TGEkecTP17;-;-;2017-01-18/TGEkecTP17
5508;5508;2017-01-18;TGEkgmTP16;122.47;44323.82;2017-01-18/TGEkgmTP16
5509;5509;2017-01-18;TGEkgmTP17;-;-;2017-01-18/TGEkgmTP17
5510;5510;2017-01-18;TGEkmetTP16;-;-;2017-01-18/TGEkmetTP16
5511;5511;2017-01-18;TGEkmetTP17;-;-;2017-01-18/TGEkmetTP17
5512;5512;2017-01-18;TGEozeTP;-;-;2017-01-18/TGEozeTP
5513;5513;2017-01-18;TGEozeaTP;180.78;122081.36;2017-01-18/TGEozeaTP
5514;5514;2017-01-18;TGEozebioTP;294.24;1860.73;2017-01-18/TGEozebioTP
5515;5515;2017-01-23;TGEbgTP;-;-;2017-01-23/TGEbgTP
5516;5516;2017-01-23;TGEefTP;-;-;2017-01-23/TGEefTP
5517;5517;2017-01-23;TGEkecTP16;10.52;60000.00;2017-01-23/TGEkecTP16
5518;5518;2017-01-23;TGEkecTP17;-;-;2017-01-23/TGEkecTP17
5519;5519;2017-01-23;TGEkgmTP16;122.64;165148.91;2017-01-23/TGEkgmTP16
5520;5520;2017-01-23;TGEkgmTP17;-;-;2017-01-23/TGEkgmTP17
5521;5521;2017-01-23;TGEkmetTP16;-;-;2017-01-23/TGEkmetTP16
5522;5522;2017-01-23;TGEkmetTP17;-;-;2017-01-23/TGEkmetTP17
5523;5523;2017-01-23;TGEozeTP;-;-;2017-01-23/TGEozeTP
5524;5524;2017-01-23;TGEozeaTP;75.41;87277.56;2017-01-23/TGEozeaTP
5525;5525;2017-01-23;TGEozebioTP;276.66;6371.08;2017-01-23/TGEozebioTP
5526;5526;2017-01-25;TGEbgTP;-;-;2017-01-25/TGEbgTP
5527;5527;2017-01-25;TGEefTP;-;-;2017-01-25/TGEefTP
5528;5528;2017-01-25;TGEkecTP16;-;-;2017-01-25/TGEkecTP16
5529;5529;2017-01-25;TGEkecTP17;-;-;2017-01-25/TGEkecTP17
5530;5530;2017-01-25;TGEkgmTP16;121.80;13068.67;2017-01-25/TGEkgmTP16
5531;5531;2017-01-25;TGEkgmTP17;-;-;2017-01-25/TGEkgmTP17
5532;5532;2017-01-25;TGEkmetTP16;-;-;2017-01-25/TGEkmetTP16
5533;5533;2017-01-25;TGEkmetTP17;-;-;2017-01-25/TGEkmetTP17
5534;5534;2017-01-25;TGEozeTP;-;-;2017-01-25/TGEozeTP
5535;5535;2017-01-25;TGEozeaTP;82.27;316419.78;2017-01-25/TGEozeaTP
5536;5536;2017-01-25;TGEozebioTP;280.77;1222.04;2017-01-25/TGEozebioTP
5537;5537;2017-01-30;TGEbgTP;-;-;2017-01-30/TGEbgTP
5538;5538;2017-01-30;TGEefTP;920.00;76.96;2017-01-30/TGEefTP
5539;5539;2017-01-30;TGEkecTP16;10.79;473000.00;2017-01-30/TGEkecTP16
5540;5540;2017-01-30;TGEkecTP17;-;-;2017-01-30/TGEkecTP17
5541;5541;2017-01-30;TGEkgmTP16;121.34;30567.38;2017-01-30/TGEkgmTP16
5542;5542;2017-01-30;TGEkgmTP17;-;-;2017-01-30/TGEkgmTP17
5543;5543;2017-01-30;TGEkmetTP16;-;-;2017-01-30/TGEkmetTP16
5544;5544;2017-01-30;TGEkmetTP17;-;-;2017-01-30/TGEkmetTP17
5545;5545;2017-01-30;TGEozeTP;-;-;2017-01-30/TGEozeTP
5546;5546;2017-01-30;TGEozeaTP;83.23;265231.32;2017-01-30/TGEozeaTP
5547;5547;2017-01-30;TGEozebioTP;292.61;218.27;2017-01-30/TGEozebioTP
5548;5548;2017-02-01;TGEbgTP;-;-;2017-02-01/TGEbgTP
5549;5549;2017-02-01;TGEefTP;1009.81;2849.50;2017-02-01/TGEefTP
5550;5550;2017-02-01;TGEkecTP16;10.82;38015.71;2017-02-01/TGEkecTP16
5551;5551;2017-02-01;TGEkecTP17;-;-;2017-02-01/TGEkecTP17
5552;5552;2017-02-01;TGEkgmTP16;123.16;47357.09;2017-02-01/TGEkgmTP16
5553;5553;2017-02-01;TGEkgmTP17;-;-;2017-02-01/TGEkgmTP17
5554;5554;2017-02-01;TGEkmetTP16;-;-;2017-02-01/TGEkmetTP16
5555;5555;2017-02-01;TGEkmetTP17;-;-;2017-02-01/TGEkmetTP17
5556;5556;2017-02-01;TGEozeTP;-;-;2017-02-01/TGEozeTP
5557;5557;2017-02-01;TGEozeaTP;112.70;47847.05;2017-02-01/TGEozeaTP
5558;5558;2017-02-01;TGEozebioTP;286.72;1991.52;2017-02-01/TGEozebioTP
5559;5559;2017-02-06;TGEbgTP;-;-;2017-02-06/TGEbgTP
5560;5560;2017-02-06;TGEefTP;-;-;2017-02-06/TGEefTP
5561;5561;2017-02-06;TGEkecTP16;10.77;130000.00;2017-02-06/TGEkecTP16
5562;5562;2017-02-06;TGEkecTP17;-;-;2017-02-06/TGEkecTP17
5563;5563;2017-02-06;TGEkgmTP16;123.70;80885.23;2017-02-06/TGEkgmTP16
5564;5564;2017-02-06;TGEkgmTP17;-;-;2017-02-06/TGEkgmTP17
5565;5565;2017-02-06;TGEkmetTP16;-;-;2017-02-06/TGEkmetTP16
5566;5566;2017-02-06;TGEkmetTP17;-;-;2017-02-06/TGEkmetTP17
5567;5567;2017-02-06;TGEozeTP;-;-;2017-02-06/TGEozeTP
5568;5568;2017-02-06;TGEozeaTP;147.55;248770.89;2017-02-06/TGEozeaTP
5569;5569;2017-02-06;TGEozebioTP;272.73;4125.49;2017-02-06/TGEozebioTP
5570;5570;2017-02-08;TGEbgTP;-;-;2017-02-08/TGEbgTP
5571;5571;2017-02-08;TGEefTP;-;-;2017-02-08/TGEefTP
5572;5572;2017-02-08;TGEkecTP16;-;-;2017-02-08/TGEkecTP16
5573;5573;2017-02-08;TGEkecTP17;-;-;2017-02-08/TGEkecTP17
5574;5574;2017-02-08;TGEkgmTP16;123.10;1024.29;2017-02-08/TGEkgmTP16
5575;5575;2017-02-08;TGEkgmTP17;-;-;2017-02-08/TGEkgmTP17
5576;5576;2017-02-08;TGEkmetTP16;61.25;142.91;2017-02-08/TGEkmetTP16
5577;5577;2017-02-08;TGEkmetTP17;-;-;2017-02-08/TGEkmetTP17
5578;5578;2017-02-08;TGEozeTP;-;-;2017-02-08/TGEozeTP
5579;5579;2017-02-08;TGEozeaTP;90.52;214695.44;2017-02-08/TGEozeaTP
5580;5580;2017-02-08;TGEozebioTP;265.00;2677.30;2017-02-08/TGEozebioTP
5581;5581;2017-02-13;TGEbgTP;-;-;2017-02-13/TGEbgTP
5582;5582;2017-02-13;TGEefTP;-;-;2017-02-13/TGEefTP
5583;5583;2017-02-13;TGEkecTP16;10.54;73089.05;2017-02-13/TGEkecTP16
5584;5584;2017-02-13;TGEkecTP17;-;-;2017-02-13/TGEkecTP17
5585;5585;2017-02-13;TGEkgmTP16;123.70;155702.90;2017-02-13/TGEkgmTP16
5586;5586;2017-02-13;TGEkgmTP17;-;-;2017-02-13/TGEkgmTP17
5587;5587;2017-02-13;TGEkmetTP16;-;-;2017-02-13/TGEkmetTP16
5588;5588;2017-02-13;TGEkmetTP17;-;-;2017-02-13/TGEkmetTP17
5589;5589;2017-02-13;TGEozeTP;-;-;2017-02-13/TGEozeTP
5590;5590;2017-02-13;TGEozeaTP;67.96;83185.94;2017-02-13/TGEozeaTP
5591;5591;2017-02-13;TGEozebioTP;294.23;5522.78;2017-02-13/TGEozebioTP
5592;5592;2017-02-15;TGEbgTP;-;-;2017-02-15/TGEbgTP
5593;5593;2017-02-15;TGEefTP;1018.52;5685.52;2017-02-15/TGEefTP
5594;5594;2017-02-15;TGEkecTP16;10.62;318133.90;2017-02-15/TGEkecTP16
5595;5595;2017-02-15;TGEkecTP17;-;-;2017-02-15/TGEkecTP17
5596;5596;2017-02-15;TGEkgmTP16;123.00;1351.08;2017-02-15/TGEkgmTP16
5597;5597;2017-02-15;TGEkgmTP17;-;-;2017-02-15/TGEkgmTP17
5598;5598;2017-02-15;TGEkmetTP16;-;-;2017-02-15/TGEkmetTP16
5599;5599;2017-02-15;TGEkmetTP17;-;-;2017-02-15/TGEkmetTP17
5600;5600;2017-02-15;TGEozeTP;-;-;2017-02-15/TGEozeTP
5601;5601;2017-02-15;TGEozeaTP;66.77;120401.07;2017-02-15/TGEozeaTP
5602;5602;2017-02-15;TGEozebioTP;305.15;1079.80;2017-02-15/TGEozebioTP
5603;5603;2017-02-20;TGEbgTP;-;-;2017-02-20/TGEbgTP
5604;5604;2017-02-20;TGEefTP;-;-;2017-02-20/TGEefTP
5605;5605;2017-02-20;TGEkecTP16;10.77;300206.36;2017-02-20/TGEkecTP16
5606;5606;2017-02-20;TGEkecTP17;-;-;2017-02-20/TGEkecTP17
5607;5607;2017-02-20;TGEkgmTP16;119.83;145409.44;2017-02-20/TGEkgmTP16
5608;5608;2017-02-20;TGEkgmTP17;-;-;2017-02-20/TGEkgmTP17
5609;5609;2017-02-20;TGEkmetTP16;62.00;13.34;2017-02-20/TGEkmetTP16
5610;5610;2017-02-20;TGEkmetTP17;-;-;2017-02-20/TGEkmetTP17
5611;5611;2017-02-20;TGEozeTP;-;-;2017-02-20/TGEozeTP
5612;5612;2017-02-20;TGEozeaTP;122.94;70168.88;2017-02-20/TGEozeaTP
5613;5613;2017-02-20;TGEozebioTP;280.00;915.68;2017-02-20/TGEozebioTP
5614;5614;2017-02-22;TGEbgTP;-;-;2017-02-22/TGEbgTP
5615;5615;2017-02-22;TGEefTP;-;-;2017-02-22/TGEefTP
5616;5616;2017-02-22;TGEefTP16;-;-;2017-02-22/TGEefTP16
5617;5617;2017-02-22;TGEefTP17;-;-;2017-02-22/TGEefTP17
5618;5618;2017-02-22;TGEeffTP;-;-;2017-02-22/TGEeffTP
5619;5619;2017-02-22;TGEkecTP16;10.72;350000.00;2017-02-22/TGEkecTP16
5620;5620;2017-02-22;TGEkecTP17;-;-;2017-02-22/TGEkecTP17
5621;5621;2017-02-22;TGEkgmTP16;122.12;123389.22;2017-02-22/TGEkgmTP16
5622;5622;2017-02-22;TGEkgmTP17;-;-;2017-02-22/TGEkgmTP17
5623;5623;2017-02-22;TGEkmetTP16;-;-;2017-02-22/TGEkmetTP16
5624;5624;2017-02-22;TGEkmetTP17;-;-;2017-02-22/TGEkmetTP17
5625;5625;2017-02-22;TGEozeTP;-;-;2017-02-22/TGEozeTP
5626;5626;2017-02-22;TGEozeaTP;76.11;61963.58;2017-02-22/TGEozeaTP
5627;5627;2017-02-22;TGEozebioTP;275.34;2245.42;2017-02-22/TGEozebioTP
5628;5628;2017-02-27;TGEbgTP;-;-;2017-02-27/TGEbgTP
5629;5629;2017-02-27;TGEefTP;1201.54;11757.00;2017-02-27/TGEefTP
5630;5630;2017-02-27;TGEefTP16;-;-;2017-02-27/TGEefTP16
5631;5631;2017-02-27;TGEefTP17;-;-;2017-02-27/TGEefTP17
5632;5632;2017-02-27;TGEeffTP;-;-;2017-02-27/TGEeffTP
5633;5633;2017-02-27;TGEkecTP16;10.80;357812.98;2017-02-27/TGEkecTP16
5634;5634;2017-02-27;TGEkecTP17;-;-;2017-02-27/TGEkecTP17
5635;5635;2017-02-27;TGEkgmTP16;120.87;85997.71;2017-02-27/TGEkgmTP16
5636;5636;2017-02-27;TGEkgmTP17;-;-;2017-02-27/TGEkgmTP17
5637;5637;2017-02-27;TGEkmetTP16;-;-;2017-02-27/TGEkmetTP16
5638;5638;2017-02-27;TGEkmetTP17;-;-;2017-02-27/TGEkmetTP17
5639;5639;2017-02-27;TGEozeTP;-;-;2017-02-27/TGEozeTP
5640;5640;2017-02-27;TGEozeaTP;175.28;149377.02;2017-02-27/TGEozeaTP
5641;5641;2017-02-27;TGEozebioTP;285.22;5595.43;2017-02-27/TGEozebioTP
5642;5642;2017-03-01;TGEbgTP;-;-;2017-03-01/TGEbgTP
5643;5643;2017-03-01;TGEefTP;-;-;2017-03-01/TGEefTP
5644;5644;2017-03-01;TGEefTP16;-;-;2017-03-01/TGEefTP16
5645;5645;2017-03-01;TGEefTP17;-;-;2017-03-01/TGEefTP17
5646;5646;2017-03-01;TGEeffTP;-;-;2017-03-01/TGEeffTP
5647;5647;2017-03-01;TGEkecTP16;10.80;54966.84;2017-03-01/TGEkecTP16
5648;5648;2017-03-01;TGEkecTP17;-;-;2017-03-01/TGEkecTP17
5649;5649;2017-03-01;TGEkgmTP16;116.00;1001.09;2017-03-01/TGEkgmTP16
5650;5650;2017-03-01;TGEkgmTP17;-;-;2017-03-01/TGEkgmTP17
5651;5651;2017-03-01;TGEkmetTP16;-;-;2017-03-01/TGEkmetTP16
5652;5652;2017-03-01;TGEkmetTP17;-;-;2017-03-01/TGEkmetTP17
5653;5653;2017-03-01;TGEozeTP;-;-;2017-03-01/TGEozeTP
5654;5654;2017-03-01;TGEozeaTP;74.59;376293.98;2017-03-01/TGEozeaTP
5655;5655;2017-03-01;TGEozebioTP;271.36;2414.52;2017-03-01/TGEozebioTP
5656;5656;2017-03-06;TGEbgTP;-;-;2017-03-06/TGEbgTP
5657;5657;2017-03-06;TGEefTP;972.19;600.00;2017-03-06/TGEefTP
5658;5658;2017-03-06;TGEefTP16;-;-;2017-03-06/TGEefTP16
5659;5659;2017-03-06;TGEefTP17;-;-;2017-03-06/TGEefTP17
5660;5660;2017-03-06;TGEeffTP;-;-;2017-03-06/TGEeffTP
5661;5661;2017-03-06;TGEkecTP16;-;-;2017-03-06/TGEkecTP16
5662;5662;2017-03-06;TGEkecTP17;-;-;2017-03-06/TGEkecTP17
5663;5663;2017-03-06;TGEkgmTP16;121.51;77120.72;2017-03-06/TGEkgmTP16
5664;5664;2017-03-06;TGEkgmTP17;-;-;2017-03-06/TGEkgmTP17
5665;5665;2017-03-06;TGEkmetTP16;61.60;130.77;2017-03-06/TGEkmetTP16
5666;5666;2017-03-06;TGEkmetTP17;-;-;2017-03-06/TGEkmetTP17
5667;5667;2017-03-06;TGEozeTP;-;-;2017-03-06/TGEozeTP
5668;5668;2017-03-06;TGEozeaTP;55.56;131745.35;2017-03-06/TGEozeaTP
5669;5669;2017-03-06;TGEozebioTP;-;-;2017-03-06/TGEozebioTP
5670;5670;2017-03-08;TGEbgTP;-;-;2017-03-08/TGEbgTP
5671;5671;2017-03-08;TGEefTP;-;-;2017-03-08/TGEefTP
5672;5672;2017-03-08;TGEefTP16;-;-;2017-03-08/TGEefTP16
5673;5673;2017-03-08;TGEefTP17;-;-;2017-03-08/TGEefTP17
5674;5674;2017-03-08;TGEeffTP;-;-;2017-03-08/TGEeffTP
5675;5675;2017-03-08;TGEkecTP16;-;-;2017-03-08/TGEkecTP16
5676;5676;2017-03-08;TGEkecTP17;-;-;2017-03-08/TGEkecTP17
5677;5677;2017-03-08;TGEkgmTP16;122.80;24507.18;2017-03-08/TGEkgmTP16
5678;5678;2017-03-08;TGEkgmTP17;-;-;2017-03-08/TGEkgmTP17
5679;5679;2017-03-08;TGEkmetTP16;-;-;2017-03-08/TGEkmetTP16
5680;5680;2017-03-08;TGEkmetTP17;-;-;2017-03-08/TGEkmetTP17
5681;5681;2017-03-08;TGEozeTP;-;-;2017-03-08/TGEozeTP
5682;5682;2017-03-08;TGEozeaTP;113.94;128134.13;2017-03-08/TGEozeaTP
5683;5683;2017-03-08;TGEozebioTP;272.70;663.53;2017-03-08/TGEozebioTP
5684;5684;2017-03-13;TGEbgTP;-;-;2017-03-13/TGEbgTP
5685;5685;2017-03-13;TGEefTP;-;-;2017-03-13/TGEefTP
5686;5686;2017-03-13;TGEefTP16;-;-;2017-03-13/TGEefTP16
5687;5687;2017-03-13;TGEefTP17;-;-;2017-03-13/TGEefTP17
5688;5688;2017-03-13;TGEeffTP;-;-;2017-03-13/TGEeffTP
5689;5689;2017-03-13;TGEkecTP16;-;-;2017-03-13/TGEkecTP16
5690;5690;2017-03-13;TGEkecTP17;-;-;2017-03-13/TGEkecTP17
5691;5691;2017-03-13;TGEkgmTP16;122.35;118804.47;2017-03-13/TGEkgmTP16
5692;5692;2017-03-13;TGEkgmTP17;-;-;2017-03-13/TGEkgmTP17
5693;5693;2017-03-13;TGEkmetTP16;-;-;2017-03-13/TGEkmetTP16
5694;5694;2017-03-13;TGEkmetTP17;-;-;2017-03-13/TGEkmetTP17
5695;5695;2017-03-13;TGEozeTP;-;-;2017-03-13/TGEozeTP
5696;5696;2017-03-13;TGEozeaTP;66.80;93212.05;2017-03-13/TGEozeaTP
5697;5697;2017-03-13;TGEozebioTP;292.70;1810.43;2017-03-13/TGEozebioTP
5698;5698;2017-03-15;TGEbgTP;-;-;2017-03-15/TGEbgTP
5699;5699;2017-03-15;TGEefTP;1019.85;3003.33;2017-03-15/TGEefTP
5700;5700;2017-03-15;TGEefTP16;-;-;2017-03-15/TGEefTP16
5701;5701;2017-03-15;TGEefTP17;-;-;2017-03-15/TGEefTP17
5702;5702;2017-03-15;TGEeffTP;-;-;2017-03-15/TGEeffTP
5703;5703;2017-03-15;TGEkecTP16;10.79;1201474.89;2017-03-15/TGEkecTP16
5704;5704;2017-03-15;TGEkecTP17;-;-;2017-03-15/TGEkecTP17
5705;5705;2017-03-15;TGEkgmTP16;123.28;55125.38;2017-03-15/TGEkgmTP16
5706;5706;2017-03-15;TGEkgmTP17;-;-;2017-03-15/TGEkgmTP17
5707;5707;2017-03-15;TGEkmetTP16;-;-;2017-03-15/TGEkmetTP16
5708;5708;2017-03-15;TGEkmetTP17;-;-;2017-03-15/TGEkmetTP17
5709;5709;2017-03-15;TGEozeTP;-;-;2017-03-15/TGEozeTP
5710;5710;2017-03-15;TGEozeaTP;99.86;130473.41;2017-03-15/TGEozeaTP
5711;5711;2017-03-15;TGEozebioTP;347.91;1282.31;2017-03-15/TGEozebioTP
5712;5712;2017-03-20;TGEbgTP;-;-;2017-03-20/TGEbgTP
5713;5713;2017-03-20;TGEefTP;-;-;2017-03-20/TGEefTP
5714;5714;2017-03-20;TGEefTP16;-;-;2017-03-20/TGEefTP16
5715;5715;2017-03-20;TGEefTP17;-;-;2017-03-20/TGEefTP17
5716;5716;2017-03-20;TGEeffTP;-;-;2017-03-20/TGEeffTP
5717;5717;2017-03-20;TGEkecTP16;10.73;1271412.60;2017-03-20/TGEkecTP16
5718;5718;2017-03-20;TGEkecTP17;-;-;2017-03-20/TGEkecTP17
5719;5719;2017-03-20;TGEkgmTP16;-;-;2017-03-20/TGEkgmTP16
5720;5720;2017-03-20;TGEkgmTP17;-;-;2017-03-20/TGEkgmTP17
5721;5721;2017-03-20;TGEkmetTP16;-;-;2017-03-20/TGEkmetTP16
5722;5722;2017-03-20;TGEkmetTP17;-;-;2017-03-20/TGEkmetTP17
5723;5723;2017-03-20;TGEozeTP;-;-;2017-03-20/TGEozeTP
5724;5724;2017-03-20;TGEozeaTP;139.88;87421.66;2017-03-20/TGEozeaTP
5725;5725;2017-03-20;TGEozebioTP;297.93;2997.45;2017-03-20/TGEozebioTP
5726;5726;2017-03-22;TGEbgTP;-;-;2017-03-22/TGEbgTP
5727;5727;2017-03-22;TGEefTP;-;-;2017-03-22/TGEefTP
5728;5728;2017-03-22;TGEefTP16;-;-;2017-03-22/TGEefTP16
5729;5729;2017-03-22;TGEefTP17;-;-;2017-03-22/TGEefTP17
5730;5730;2017-03-22;TGEeffTP;-;-;2017-03-22/TGEeffTP
5731;5731;2017-03-22;TGEkecTP16;10.78;957781.84;2017-03-22/TGEkecTP16
5732;5732;2017-03-22;TGEkecTP17;-;-;2017-03-22/TGEkecTP17
5733;5733;2017-03-22;TGEkgmTP16;123.86;242961.38;2017-03-22/TGEkgmTP16
5734;5734;2017-03-22;TGEkgmTP17;-;-;2017-03-22/TGEkgmTP17
5735;5735;2017-03-22;TGEkmetTP16;62.05;51126.13;2017-03-22/TGEkmetTP16
5736;5736;2017-03-22;TGEkmetTP17;-;-;2017-03-22/TGEkmetTP17
5737;5737;2017-03-22;TGEozeTP;-;-;2017-03-22/TGEozeTP
5738;5738;2017-03-22;TGEozeaTP;67.24;212655.50;2017-03-22/TGEozeaTP
5739;5739;2017-03-22;TGEozebioTP;279.12;1158.26;2017-03-22/TGEozebioTP
5740;5740;2017-03-27;TGEbgTP;-;-;2017-03-27/TGEbgTP
5741;5741;2017-03-27;TGEefTP;-;-;2017-03-27/TGEefTP
5742;5742;2017-03-27;TGEefTP16;-;-;2017-03-27/TGEefTP16
5743;5743;2017-03-27;TGEefTP17;-;-;2017-03-27/TGEefTP17
5744;5744;2017-03-27;TGEeffTP;-;-;2017-03-27/TGEeffTP
5745;5745;2017-03-27;TGEkecTP16;-;-;2017-03-27/TGEkecTP16
5746;5746;2017-03-27;TGEkecTP17;-;-;2017-03-27/TGEkecTP17
5747;5747;2017-03-27;TGEkgmTP16;120.75;10000.00;2017-03-27/TGEkgmTP16
5748;5748;2017-03-27;TGEkgmTP17;-;-;2017-03-27/TGEkgmTP17
5749;5749;2017-03-27;TGEkmetTP16;62.05;25000.00;2017-03-27/TGEkmetTP16
5750;5750;2017-03-27;TGEkmetTP17;-;-;2017-03-27/TGEkmetTP17
5751;5751;2017-03-27;TGEozeTP;-;-;2017-03-27/TGEozeTP
5752;5752;2017-03-27;TGEozeaTP;69.54;422403.52;2017-03-27/TGEozeaTP
5753;5753;2017-03-27;TGEozebioTP;317.71;13279.84;2017-03-27/TGEozebioTP
5754;5754;2017-03-29;TGEbgTP;-;-;2017-03-29/TGEbgTP
5755;5755;2017-03-29;TGEefTP;988.43;785.00;2017-03-29/TGEefTP
5756;5756;2017-03-29;TGEefTP16;-;-;2017-03-29/TGEefTP16
